C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1071.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1072.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1073.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1074.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1075.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1076.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1077.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1078.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1079.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\108.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1080.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1081.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1082.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1083.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1084.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1085.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1086.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1087.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1088.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1089.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\109.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1090.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1091.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1092.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1093.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1094.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1095.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1096.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1097.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1098.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1099.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\11.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\110.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1100.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1101.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1102.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1103.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1104.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1105.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1106.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1107.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1108.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1109.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\111.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1110.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1111.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1112.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1113.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1114.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1115.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1116.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1117.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1118.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1119.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\112.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1120.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1121.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1122.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1123.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1124.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1125.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1126.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1127.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1128.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1129.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\113.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1130.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1131.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1132.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1133.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1134.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1135.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1136.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1137.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1138.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1139.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\114.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1140.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1141.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1142.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1143.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1144.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1145.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1146.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1147.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1148.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1149.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\115.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1150.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1151.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1152.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1153.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1154.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1155.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1156.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1157.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1158.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1159.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\116.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1160.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1161.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1162.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1163.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1164.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1165.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1166.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1167.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1168.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1169.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\117.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1170.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1171.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1172.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1173.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1174.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1175.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1176.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1177.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1178.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1179.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\118.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1180.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1181.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1182.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1183.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1184.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1185.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1186.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1187.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1188.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1189.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\119.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1190.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1191.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1192.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1193.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1194.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1195.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1196.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1197.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1198.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1199.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\12.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\120.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1200.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1201.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1202.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1203.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1204.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1205.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1206.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1207.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1208.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1209.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\121.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1210.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1211.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1212.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1213.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1214.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1215.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1216.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1217.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1218.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1219.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\122.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1220.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1221.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1222.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1223.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1224.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1225.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1226.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1227.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1228.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1229.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\123.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1230.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1231.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1232.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1233.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1234.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1235.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1236.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1237.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1238.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1239.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\124.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1240.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1241.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1242.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1243.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1244.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1245.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1246.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1247.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1248.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1249.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\125.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1250.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1251.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1252.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1253.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1254.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1255.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1256.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1257.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1258.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1259.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\126.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1260.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1261.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1262.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1263.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1264.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1265.png 1 0 0 200 200
C:\CODE\Robot-fish\Codigos\Haar_Cascade\positivas\1266.png 1 0 0 200 200
